"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"4674","Montpellier Hérault SC","France Ligue 1","MON",10249,"Stamina",731.569516045549
"4675","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",700.200112781955
"4676","LOSC Lille","France Ligue 1","LIL",8639,"Stamina",761.36104238454
"4677","Valenciennes FC","France Ligue 1","VAL",9873,"Stamina",750.241937321937
"4678","AS Saint-Étienne","France Ligue 1","ETI",9853,"Stamina",796.543323147584
"4679","Montpellier Hérault SC","France Ligue 1","MON",10249,"Stamina",744.560507856974
"4680","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Stamina",760.54036057943
"4681","Olympique de Marseille","France Ligue 1","MAR",8592,"Stamina",771.05059575563
"4682","AC Ajaccio","France Ligue 1","AJA",8576,"Stamina",717.350369728311
"4683","LOSC Lille","France Ligue 1","LIL",8639,"Stamina",750.306007792892
"4684","Paris Saint-Germain","France Ligue 1","PSG",9847,"Stamina",812.80458748221
"4685","Toulouse FC","France Ligue 1","TOU",9941,"Stamina",769.682229341978
"4686","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",711.074172932331
"4687","Olympique Lyonnais","France Ligue 1","LYO",9748,"Stamina",752.626527946625
"4688","Stade Rennais FC","France Ligue 1","REN",9851,"Stamina",744.352713972782
"4689","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Stamina",759.897222222222
"4690","ES Troyes AC","France Ligue 1","TRO",10242,"Stamina",736.209891879457
"4691","FC Lorient","France Ligue 1","LOR",8689,"Stamina",743.142062517133
"4692","SC Bastia","France Ligue 1","BAS",7794,"Stamina",723.066202272261
"4693","Stade de Reims","France Ligue 1","REI",9837,"Stamina",735.625968909831
"4694","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Stamina",716.843123543124
"4695","Olympique Lyonnais","France Ligue 1","LYO",9748,"Stamina",762.213732608183
"4696","SC Bastia","France Ligue 1","BAS",7794,"Stamina",689.532318591891
"4697","Olympique de Marseille","France Ligue 1","MAR",8592,"Stamina",801.195621560045
"4698","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Stamina",684.205676328502
"4699","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Stamina",736.586088911089
"4700","Stade Rennais FC","France Ligue 1","REN",9851,"Stamina",747.842410942479
"4701","Toulouse FC","France Ligue 1","TOU",9941,"Stamina",793.14047788323
"4702","FC Lorient","France Ligue 1","LOR",8689,"Stamina",737.42643506678
"4703","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Stamina",731.290892886895
"4704","OGC Nice","France Ligue 1","NIC",9831,"Stamina",745.978250112461
"4705","Valenciennes FC","France Ligue 1","VAL",9873,"Stamina",743.74515993266
"4706","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",712.438333333333
"4707","Paris Saint-Germain","France Ligue 1","PSG",9847,"Stamina",799.564533951511
"4708","Montpellier Hérault SC","France Ligue 1","MON",10249,"Stamina",733.835622367388
"4709","AS Saint-Étienne","France Ligue 1","ETI",9853,"Stamina",779.281669725623
"4710","AC Ajaccio","France Ligue 1","AJA",8576,"Stamina",707.23697895242
"4711","ES Troyes AC","France Ligue 1","TRO",10242,"Stamina",718.434537628445
"4712","AC Ajaccio","France Ligue 1","AJA",8576,"Stamina",697.653807956749
"4713","Montpellier Hérault SC","France Ligue 1","MON",10249,"Stamina",728.252863746698
"4714","SC Bastia","France Ligue 1","BAS",7794,"Stamina",712.984577756427
"4715","Stade de Reims","France Ligue 1","REI",9837,"Stamina",746.351785714286
"4716","AS Saint-Étienne","France Ligue 1","ETI",9853,"Stamina",791.522344126605
"4717","LOSC Lille","France Ligue 1","LIL",8639,"Stamina",786.363150650035
"4718","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Stamina",727.963945058773
"4719","FC Lorient","France Ligue 1","LOR",8689,"Stamina",701.902286138354
"4720","OGC Nice","France Ligue 1","NIC",9831,"Stamina",748.599091094515
"4721","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",726.166904761905
"4722","Olympique de Marseille","France Ligue 1","MAR",8592,"Stamina",776.657792157429
"4723","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Stamina",733.47992650288
"4724","Olympique Lyonnais","France Ligue 1","LYO",9748,"Stamina",756.443039771363
"4725","ES Troyes AC","France Ligue 1","TRO",10242,"Stamina",742.213914058651
"4726","Stade Rennais FC","France Ligue 1","REN",9851,"Stamina",727.276451346519
"4727","Évian Thonon Gaillard FC","France Ligue 1","ETG",4087,"Stamina",734.167266192118
"4728","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Stamina",731.921812116674
"4729","Valenciennes FC","France Ligue 1","VAL",9873,"Stamina",745.344424638542
"4730","Toulouse FC","France Ligue 1","TOU",9941,"Stamina",767.703865307165
"4731","Manchester City","England Premier League","MCI",8456,"Stamina",841.764662773392
"4732","Sunderland","England Premier League","SUN",8472,"Stamina",797.31865255551
"4733","Stoke City","England Premier League","STK",10194,"Stamina",804.547299558267
"4734","West Bromwich Albion","England Premier League","WBA",8659,"Stamina",754.52895206243
"4735","Southampton","England Premier League","SOU",8466,"Stamina",803.164717651241
"4736","Manchester United","England Premier League","MUN",10260,"Stamina",789.626107959267
"4737","Everton","England Premier League","EVE",8668,"Stamina",799.697183685019
"4738","Queens Park Rangers","England Premier League","QPR",10172,"Stamina",757.141123355373
"4739","Newcastle United","England Premier League","NEW",10261,"Stamina",787.529605520041
"4740","Wigan Athletic","England Premier League","WIG",8528,"Stamina",754.384983472483
"4741","Swansea City","England Premier League","SWA",10003,"Stamina",764.777388030649
"4742","Chelsea","England Premier League","CHE",8455,"Stamina",800.469992393085
"4743","Liverpool","England Premier League","LIV",8650,"Stamina",816.815423974086
"4744","Fulham","England Premier League","FUL",9879,"Stamina",762.043338161074
"4745","Aston Villa","England Premier League","AVL",10252,"Stamina",810.673345543346
"4746","West Ham United","England Premier League","WHU",8654,"Stamina",780.426589630731
"4747","Reading","England Premier League","REA",9798,"Stamina",760.411170582291
"4748","Arsenal","England Premier League","ARS",9825,"Stamina",790.079071415583
"4749","Tottenham Hotspur","England Premier League","TOT",8586,"Stamina",832.321344972232
"4750","Montpellier Hérault SC","France Ligue 1","MON",10249,"Stamina",745.981936428402
"4751","Stade de Reims","France Ligue 1","REI",9837,"Stamina",733.511581445444
"4752","ES Troyes AC","France Ligue 1","TRO",10242,"Stamina",735.776768309663
"4753","FC Lorient","France Ligue 1","LOR",8689,"Stamina",713.160144179716
"4754","AS Saint-Étienne","France Ligue 1","ETI",9853,"Stamina",788.073239782673
"4755","Valenciennes FC","France Ligue 1","VAL",9873,"Stamina",771.054093254527
"4756","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",692.708101503759
"4757","Toulouse FC","France Ligue 1","TOU",9941,"Stamina",767.703865307165
"4758","Paris Saint-Germain","France Ligue 1","PSG",9847,"Stamina",782.087626741801
"4759","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Stamina",742.380936603891
"4760","SC Bastia","France Ligue 1","BAS",7794,"Stamina",700.544246138029
"4761","LOSC Lille","France Ligue 1","LIL",8639,"Stamina",769.497406020903
"4762","OGC Nice","France Ligue 1","NIC",9831,"Stamina",737.160276527439
"4763","Olympique de Marseille","France Ligue 1","MAR",8592,"Stamina",776.657792157429
"4764","Olympique Lyonnais","France Ligue 1","LYO",9748,"Stamina",738.86014539542
"4765","AC Ajaccio","France Ligue 1","AJA",8576,"Stamina",708.753050380992
"4766","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Stamina",733.666975361803
"4767","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Stamina",737.242621047795
"4768","Stade de Reims","France Ligue 1","REI",9837,"Stamina",754.602397112691
"4769","FC Lorient","France Ligue 1","LOR",8689,"Stamina",705.072260821245
"4770","Montpellier Hérault SC","France Ligue 1","MON",10249,"Stamina",738.767353095069
"4771","Olympique Lyonnais","France Ligue 1","LYO",9748,"Stamina",761.58949632407
"4772","SC Bastia","France Ligue 1","BAS",7794,"Stamina",707.597709341492
"4773","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Stamina",725.293839836746
"4774","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",710.900363408521
"4775","Paris Saint-Germain","France Ligue 1","PSG",9847,"Stamina",810.14394232092
"4776","Olympique de Marseille","France Ligue 1","MAR",8592,"Stamina",780.659367685455
"4777","Stade Rennais FC","France Ligue 1","REN",9851,"Stamina",759.352110883061
"4778","Toulouse FC","France Ligue 1","TOU",9941,"Stamina",764.789835305993
"4779","Évian Thonon Gaillard FC","France Ligue 1","ETG",4087,"Stamina",712.713405226054
"4780","OGC Nice","France Ligue 1","NIC",9831,"Stamina",738.101932810911
"4781","ES Troyes AC","France Ligue 1","TRO",10242,"Stamina",741.879409423317
"4782","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Stamina",733.379168927123
"4783","Valenciennes FC","France Ligue 1","VAL",9873,"Stamina",752.994569445003
"4784","AC Ajaccio","France Ligue 1","AJA",8576,"Stamina",702.591495269437
"4785","Genoa","Italy Serie A","GEN",10233,"Stamina",767.099988642042
"4786","Roma","Italy Serie A","ROM",8686,"Stamina",747.729761623727
"4787","Udinese","Italy Serie A","UDI",8600,"Stamina",773.629106573357
"4788","Cagliari","Italy Serie A","CAG",8529,"Stamina",760.775816718995
"4789","Atalanta","Italy Serie A","ATA",8524,"Stamina",715.431849418697
"4790","Pescara","Italy Serie A","PES",9878,"Stamina",739.067670536646
"4791","Juventus","Italy Serie A","JUV",9885,"Stamina",784.419265017655
"4792","Lazio","Italy Serie A","LAZ",8543,"Stamina",783.779961536078
"4793","Inter","Italy Serie A","INT",8636,"Stamina",802.315352498365
"4794","Torino","Italy Serie A","TOR",9804,"Stamina",748.769029676198
"4795","Palermo","Italy Serie A","PAL",8540,"Stamina",774.734199150868
"4796","Sampdoria","Italy Serie A","SAM",9882,"Stamina",743.238450736906
"4797","Napoli","Italy Serie A","NAP",9875,"Stamina",795.835382677067
"4798","Catania","Italy Serie A","CAT",8530,"Stamina",731.233089612627
"4799","Siena","Italy Serie A","SIE",8551,"Stamina",729.774945969064
"4800","RC Celta de Vigo","Spain LIGA BBVA","CEL",9910,"Stamina",750.86130612058
"4801","CA Osasuna","Spain LIGA BBVA","OSA",8371,"Stamina",769.272166620565
"4802","Athletic Club de Bilbao","Spain LIGA BBVA","BIL",8315,"Stamina",781.836072478246
"4803","RCD Espanyol","Spain LIGA BBVA","ESP",8558,"Stamina",748.538785246688
"4804","Rayo Vallecano","Spain LIGA BBVA","RAY",8370,"Stamina",730.977164870733
"4805","Valencia CF","Spain LIGA BBVA","VAL",10267,"Stamina",754.838028481957
"4806","RCD Mallorca","Spain LIGA BBVA","MAL",8661,"Stamina",756.659537100327
"4807","Real Valladolid","Spain LIGA BBVA","VAL",10281,"Stamina",745.510969401663
"4808","RC Deportivo de La Coruña","Spain LIGA BBVA","COR",9783,"Stamina",741.160587253567
"4809","Getafe CF","Spain LIGA BBVA","GET",8305,"Stamina",740.553420216109
"4810","Real Madrid CF","Spain LIGA BBVA","REA",8633,"Stamina",793.892967136271
"4811","Atlético Madrid","Spain LIGA BBVA","AMA",9906,"Stamina",802.787585692472
"4812","Levante UD","Spain LIGA BBVA","LEV",8581,"Stamina",734.67132608202
"4813","Real Sociedad","Spain LIGA BBVA","SOC",8560,"Stamina",770.622692683619
"4814","FC Barcelona","Spain LIGA BBVA","BAR",8634,"Stamina",837.032363031234
"4815","Sevilla FC","Spain LIGA BBVA","SEV",8302,"Stamina",798.997576018183
"4816","Real Betis Balompié","Spain LIGA BBVA","BET",8603,"Stamina",754.978632478633
"4817","Granada CF","Spain LIGA BBVA","GRA",7878,"Stamina",756.592283268684
"4818","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Stamina",718.145202020202
"4819","Stade de Reims","France Ligue 1","REI",9837,"Stamina",727.898151629073
"4820","LOSC Lille","France Ligue 1","LIL",8639,"Stamina",780.370199893697
"4821","Toulouse FC","France Ligue 1","TOU",9941,"Stamina",780.913110529755
"4822","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Stamina",739.157526402389
"4823","AC Ajaccio","France Ligue 1","AJA",8576,"Stamina",696.867909254003
"4824","ES Troyes AC","France Ligue 1","TRO",10242,"Stamina",755.361646265422
"4825","AS Saint-Étienne","France Ligue 1","ETI",9853,"Stamina",801.574521833955
"4826","OGC Nice","France Ligue 1","NIC",9831,"Stamina",736.757623738341
"4827","Olympique Lyonnais","France Ligue 1","LYO",9748,"Stamina",744.249352649512
"4828","Montpellier Hérault SC","France Ligue 1","MON",10249,"Stamina",733.494292318127
"4829","Olympique de Marseille","France Ligue 1","MAR",8592,"Stamina",793.983296630073
"4830","FC Lorient","France Ligue 1","LOR",8689,"Stamina",715.748549976818
"4831","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Stamina",717.206369301197
"4832","Stade Rennais FC","France Ligue 1","REN",9851,"Stamina",738.189185834254
"4833","SC Bastia","France Ligue 1","BAS",7794,"Stamina",708.518363248988
"4834","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",714.823537151703
"4835","Paris Saint-Germain","France Ligue 1","PSG",9847,"Stamina",807.186182646592
"4836","Valenciennes FC","France Ligue 1","VAL",9873,"Stamina",738.416296296296
"4837","Toulouse FC","France Ligue 1","TOU",9941,"Stamina",792.816293553628
"4838","FC Lorient","France Ligue 1","LOR",8689,"Stamina",732.029106006951
"4839","ES Troyes AC","France Ligue 1","TRO",10242,"Stamina",755.633576089983
"4840","Olympique Lyonnais","France Ligue 1","LYO",9748,"Stamina",755.687601361413
"4841","AC Ajaccio","France Ligue 1","AJA",8576,"Stamina",706.211848647942
"4842","LOSC Lille","France Ligue 1","LIL",8639,"Stamina",762.550977449475
"4843","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Stamina",740.775366970195
"4844","Stade de Reims","France Ligue 1","REI",9837,"Stamina",737.379190198346
"4845","Stade Brestois 29","France Ligue 1","BRE",8521,"Stamina",682.688775246941
"4846","Paris Saint-Germain","France Ligue 1","PSG",9847,"Stamina",812.213435192259
"4847","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Stamina",726.126797385621
"4848","Olympique de Marseille","France Ligue 1","MAR",8592,"Stamina",784.093689593327
"4849","Stade Rennais FC","France Ligue 1","REN",9851,"Stamina",742.194535125485
"4850","OGC Nice","France Ligue 1","NIC",9831,"Stamina",752.187979983403
"4851","AS Saint-Étienne","France Ligue 1","ETI",9853,"Stamina",782.796409887422
"4852","Inter","Italy Serie A","INT",8636,"Stamina",797.279318479318
"4853","Atalanta","Italy Serie A","ATA",8524,"Stamina",755.36247110202
"4854","Palermo","Italy Serie A","PAL",8540,"Stamina",714.919181729302
"4855","Genoa","Italy Serie A","GEN",10233,"Stamina",759.878249908235
"4856","Cagliari","Italy Serie A","CAG",8529,"Stamina",732.811070420208
"4857","Juventus","Italy Serie A","JUV",9885,"Stamina",821.683135285868
"4858","Sampdoria","Italy Serie A","SAM",9882,"Stamina",773.331082143204
"4859","Parma","Italy Serie A","PAR",10167,"Stamina",769.703067669394
"4860","Udinese","Italy Serie A","UDI",8600,"Stamina",776.740132106963
"4861","Catania","Italy Serie A","CAT",8530,"Stamina",707.024974144218
"4862","Torino","Italy Serie A","TOR",9804,"Stamina",739.878747544537
"4863","Chievo Verona","Italy Serie A","CHI",8533,"Stamina",746.603277804842
"4864","Pescara","Italy Serie A","PES",9878,"Stamina",738.297648587971
"4865","Fiorentina","Italy Serie A","FIO",8535,"Stamina",738.241114579031
"4866","Roma","Italy Serie A","ROM",8686,"Stamina",769.077777016201
"4867","Milan","Italy Serie A","ACM",8564,"Stamina",810.780716700282
"4868","Lazio","Italy Serie A","LAZ",8543,"Stamina",756.238780458383
"4869","Siena","Italy Serie A","SIE",8551,"Stamina",734.311944631945
"4870","Siena","Italy Serie A","SIE",8551,"Stamina",741.282738282738
"4871","Roma","Italy Serie A","ROM",8686,"Stamina",772.096733446949
"4872","Bologna","Italy Serie A","BOL",9857,"Stamina",740.716378887754
"4873","Parma","Italy Serie A","PAR",10167,"Stamina",735.926196853774
"4874","Inter","Italy Serie A","INT",8636,"Stamina",780.525350104059
"4875","Genoa","Italy Serie A","GEN",10233,"Stamina",711.576668028483
"4876","Sampdoria","Italy Serie A","SAM",9882,"Stamina",782.713777803103
"4877","Napoli","Italy Serie A","NAP",9875,"Stamina",793.684031325716
"4878","Lazio","Italy Serie A","LAZ",8543,"Stamina",802.842461536078
"4879","Fiorentina","Italy Serie A","FIO",8535,"Stamina",722.930109794342
"4880","Milan","Italy Serie A","ACM",8564,"Stamina",769.465483790422
"4881","Juventus","Italy Serie A","JUV",9885,"Stamina",828.769322801183
"4882","Udinese","Italy Serie A","UDI",8600,"Stamina",776.720618026159
"4883","Torino","Italy Serie A","TOR",9804,"Stamina",737.157547258496
"4884","Atalanta","Italy Serie A","ATA",8524,"Stamina",735.247145385696
"4885","Palermo","Italy Serie A","PAL",8540,"Stamina",775.618942541569
"4886","Chievo Verona","Italy Serie A","CHI",8533,"Stamina",706.3660068174
"4887","Wigan Athletic","England Premier League","WIG",8528,"Stamina",771.766233472483
"4888","Manchester City","England Premier League","MCI",8456,"Stamina",827.949752774974
"4889","Newcastle United","England Premier League","NEW",10261,"Stamina",806.916363901935
"4890","Norwich City","England Premier League","NOR",9850,"Stamina",783.294239764067
"4891","Southampton","England Premier League","SOU",8466,"Stamina",804.130010260931
"4892","Aston Villa","England Premier League","AVL",10252,"Stamina",757.913547539417
"4893","Swansea City","England Premier League","SWA",10003,"Stamina",771.239518653649
"4894","West Bromwich Albion","England Premier League","WBA",8659,"Stamina",752.329803710782
"4895","Queens Park Rangers","England Premier League","QPR",10172,"Stamina",750.967753357753
