"","league_name","home_team_api_id","home_team_short_name","home_team_long_name","Overall","Potential","Stamina","Agility","Aggression"
"1340","Italy Serie A",9878,"PES","Pescara",731.983928571429,783.016213222262,738.297648587971,744.219679782583,679.228524902517
"1341","Italy Serie A",8535,"FIO","Fiorentina",847.377203399275,879.93202789387,738.241114579031,753.53490794189,720.551565949408
"1342","Italy Serie A",8686,"ROM","Roma",825.639415862111,873.131813654491,769.077777016201,719.298995665656,759.148890165865
"1343","Italy Serie A",8564,"ACM","Milan",856.021790542699,882.877384762694,810.780716700282,789.171008019302,797.864516271511
"1344","Italy Serie A",8543,"LAZ","Lazio",852.458199039704,875.947438370493,756.238780458383,780.405370832099,754.948848770224
"1345","Italy Serie A",8551,"SIE","Siena",770.26253962254,800.780128160128,734.311944631945,725.076241056241,710.067752427752
"1346","Italy Serie A",8551,"SIE","Siena",775.217677817678,804.256831456832,741.282738282738,748.417268917269,714.991888291888
"1347","Italy Serie A",8686,"ROM","Roma",852.572295512597,895.730915165613,772.096733446949,762.280944295168,778.522962900765
"1348","Italy Serie A",9857,"BOL","Bologna",789.885527861764,820.325512026673,740.716378887754,736.435438425355,724.096039712507
"1349","Italy Serie A",10167,"PAR","Parma",817.661824219564,856.606939585763,735.926196853774,738.775207494557,719.799509453426
"1350","Italy Serie A",8636,"INT","Inter",857.736079947334,887.583867428165,780.525350104059,756.223209025511,747.152157958483
"1351","Italy Serie A",10233,"GEN","Genoa",814.314526993149,838.53023952675,711.576668028483,736.106705335659,747.172306959802
"1352","Italy Serie A",9882,"SAM","Sampdoria",804.126895120465,859.574358619713,782.713777803103,772.632576446684,728.6725164885
"1353","Italy Serie A",9875,"NAP","Napoli",854.729154254626,883.162425125693,793.684031325716,795.624740538639,756.469521662306
"1354","Italy Serie A",8543,"LAZ","Lazio",851.121966096234,877.873849885391,802.842461536078,777.340028657217,766.805438160367
"1355","Italy Serie A",8535,"FIO","Fiorentina",847.225688247759,878.67126234363,722.930109794342,756.296470940294,716.568312360891
"1356","Italy Serie A",8564,"ACM","Milan",847.375029687396,885.50784789066,769.465483790422,755.053932780625,747.903399046921
"1357","Italy Serie A",9885,"JUV","Juventus",850.716279079999,892.198769489318,828.769322801183,806.947013910886,775.567129702953
"1358","Italy Serie A",8600,"UDI","Udinese",837.156486709287,863.119887542166,776.720618026159,725.493296880706,743.307194675725
"1359","Italy Serie A",9804,"TOR","Torino",797.077107982046,829.4912669643,737.157547258496,721.862283319873,726.686466518772
"1360","Italy Serie A",8524,"ATA","Atalanta",788.51935815679,829.873803931591,735.247145385696,687.821342770052,739.055296427269
"1361","Italy Serie A",8540,"PAL","Palermo",794.52336792349,835.19026170584,775.618942541569,730.843623472538,765.249433497537
"1362","Italy Serie A",8533,"CHI","Chievo Verona",802.297034442526,827.486927412834,706.3660068174,693.491659453821,759.725692173767
"1363","England Premier League",8528,"WIG","Wigan Athletic",798.718948839423,822.272750241716,771.766233472483,732.888520483348,684.215528227166
"1364","England Premier League",8456,"MCI","Manchester City",891.913387057633,921.311928813542,827.949752774974,746.929894876983,746.831719966082
"1365","England Premier League",10261,"NEW","Newcastle United",825.408000256748,871.819401838684,806.916363901935,770.129166668724,729.244932103539
"1366","England Premier League",9850,"NOR","Norwich City",781.402844067199,813.225581445596,783.294239764067,709.6999738975,706.499895268261
"1367","England Premier League",8466,"SOU","Southampton",775.597595131097,818.507881876572,804.130010260931,757.308871974821,665.048928637691
"1368","England Premier League",10252,"AVL","Aston Villa",769.63331422201,834.468806338589,757.913547539417,713.517967032967,719.610870361522
"1369","England Premier League",10003,"SWA","Swansea City",809.972955136651,852.63765469635,771.239518653649,788.968169487517,647.535229721969
"1370","England Premier League",8659,"WBA","West Bromwich Albion",794.036944577162,834.106091734353,752.329803710782,675.068426501035,710.015143733078
"1371","England Premier League",10172,"QPR","Queens Park Rangers",813.747579087579,846.385850815851,750.967753357753,719.037439227439,735.458210678211
"1372","England Premier League",9825,"ARS","Arsenal",864.871405645586,895.211941789395,759.059786018698,729.782122225781,725.465385380606
"1373","England Premier League",8586,"TOT","Tottenham Hotspur",857.423612313467,900.295358823724,812.18614799679,749.523696803032,762.734238969225
"1374","England Premier League",8650,"LIV","Liverpool",867.406918836705,901.021075008396,803.628552985094,751.458642692914,729.306547669793
"1375","England Premier League",8668,"EVE","Everton",848.957157425907,879.050357559108,799.405198135198,734.754382284382,754.464373543124
"1376","England Premier League",8654,"WHU","West Ham United",798.49154853304,828.204666511282,798.703816573273,633.077694407931,798.66620781871
"1377","England Premier League",8472,"SUN","Sunderland",809.8977582846,845.488707880813,811.278021442495,700.314619883041,750.219207741576
"1378","England Premier League",8455,"CHE","Chelsea",866.711218204405,912.715038440219,813.036645443194,793.0632110425,705.988328696393
"1379","England Premier League",10194,"STK","Stoke City",807.510652770169,841.536970610035,805.978263039231,695.675991266798,782.840080498951
"1380","England Premier League",9798,"REA","Reading",749.359341150548,784.821720243358,748.055262339831,674.102324358273,674.676109181368
"1381","Italy Serie A",8535,"FIO","Fiorentina",843.712952234197,872.86585749596,767.026967676711,782.526438854873,719.82047804352
"1382","Italy Serie A",8533,"CHI","Chievo Verona",792.308598853237,820.134752277547,699.457527655126,687.713163826179,766.765896786078
"1383","Italy Serie A",8530,"CAT","Catania",796.736364374524,824.805719280416,741.859769191031,715.96400961534,766.055733298753
"1384","Italy Serie A",9878,"PES","Pescara",768.017303638627,819.423196601873,755.603424299012,773.454824859237,664.43893999519
"1385","Italy Serie A",9804,"TOR","Torino",807.46351886027,830.760630527645,732.954596178662,742.198164160932,747.881147609768
"1386","Italy Serie A",8551,"SIE","Siena",765.039023139023,804.209045909046,721.625895125895,756.421597921598,680.545001845002
"1387","Italy Serie A",8600,"UDI","Udinese",829.084327787128,863.142183714462,774.615463721005,713.738476475886,749.792631311161
"1388","Italy Serie A",8636,"INT","Inter",866.02555445992,888.340309569727,759.244499303858,737.862655033699,759.822267667635
"1389","Italy Serie A",8564,"ACM","Milan",849.79277605828,883.550422202037,780.066568763994,765.613832710384,761.612171880363
"1390","Italy Serie A",10167,"PAR","Parma",816.822782223022,852.600024033847,754.234284600611,745.178145318745,731.521442067859
"1391","Italy Serie A",9875,"NAP","Napoli",854.970027806749,882.105238832257,804.214707001392,782.28790173555,762.753908727943
"1392","Italy Serie A",8529,"CAG","Cagliari",804.642632445298,858.977828726155,750.172425617505,758.396696204073,765.095360597787
"1393","Italy Serie A",9885,"JUV","Juventus",863.35729714065,896.658400944652,791.71737434795,776.673998013247,743.213990037752
"1394","Italy Serie A",8524,"ATA","Atalanta",807.098186356327,840.731922396709,734.627043099177,735.911148881606,756.425323589013
"1395","Italy Serie A",10233,"GEN","Genoa",816.1277255526,848.818124949118,727.055261271544,710.472700116046,774.092321159051
"1396","Italy Serie A",8686,"ROM","Roma",832.32789678047,872.202514932662,749.590062985651,729.054713338904,763.74807026535
"1397","Italy Serie A",8543,"LAZ","Lazio",849.701746349226,879.896856335013,775.854031546245,781.846941801701,749.679576951385
"1398","Italy Serie A",9857,"BOL","Bologna",794.889820320513,838.822183555627,768.300659373773,733.953216830525,724.643160872346
"1399","Italy Serie A",8540,"PAL","Palermo",791.329611102503,842.751301083748,767.839383291052,697.870030795748,730.16253074757
"1400","Italy Serie A",8600,"UDI","Udinese",833.993094503769,860.419722811261,781.340264793054,717.588607262923,752.115099673952
"1401","Italy Serie A",9878,"PES","Pescara",754.319829632733,807.471742773356,766.574507750314,746.072971652004,681.337899734674
"1402","Italy Serie A",8686,"ROM","Roma",848.964496938622,886.719863472209,764.27146606727,761.269001336167,772.503934380266
"1403","Italy Serie A",9804,"TOR","Torino",806.228365057966,835.823685675092,750.956752824194,730.447196922215,735.915238627979
"1404","Italy Serie A",8529,"CAG","Cagliari",806.119557713013,866.428989298039,774.433994311968,779.773929058937,741.857815029321
"1405","Italy Serie A",8533,"CHI","Chievo Verona",794.414919745159,839.76868021751,740.72874000043,680.599440234451,773.97154148781
"1406","Italy Serie A",8636,"INT","Inter",866.312499686039,898.541570543843,748.097402051327,734.892392402238,740.68874389787
"1407","Italy Serie A",10167,"PAR","Parma",819.103162603402,853.6313768152,753.729293895621,746.789599630199,741.80109314751
"1408","Italy Serie A",10233,"GEN","Genoa",804.062808814671,852.124879462689,752.044838766,738.795710584418,745.417674636892
"1409","Italy Serie A",8551,"SIE","Siena",780.988589841531,808.912232865174,729.774945969064,739.186557233616,710.652373117079
"1410","Italy Serie A",9857,"BOL","Bologna",798.165370856933,834.295644876914,766.063109966659,734.574617169317,739.912951950833
"1411","Italy Serie A",8564,"ACM","Milan",853.057222864855,890.635941867463,786.727051944888,767.446193174464,776.199230737946
"1412","Italy Serie A",8543,"LAZ","Lazio",853.078387998914,881.360616807713,770.864453032654,759.095298891951,765.214339999654
"1413","Italy Serie A",8535,"FIO","Fiorentina",846.737933184432,880.002318747127,770.350287272749,795.822427135242,720.832806729784
"1414","Italy Serie A",8530,"CAT","Catania",813.308805713856,834.099166552027,696.02141380969,687.974934645401,754.077439145634
"1415","Italy Serie A",8540,"PAL","Palermo",791.248984056359,839.281996235133,774.571120333134,685.920978294972,744.597328940989
"1416","Italy Serie A",8524,"ATA","Atalanta",800.086995880136,836.691208110995,759.245138337273,721.089482214939,765.57318073187
"1417","Italy Serie A",9882,"SAM","Sampdoria",798.222086161308,850.638044390464,769.170414825501,730.332839951295,717.324146923283
"1418","Italy Serie A",9875,"NAP","Napoli",857.665432270446,879.11546329119,790.309751400166,760.993286091006,782.149394621707
"1419","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",801.436989915754,853.127703439454,786.343602768958,759.258445584418,663.222861976569
"1420","Germany 1. Bundesliga",9789,"DOR","Borussia Dortmund",859.808020363821,896.910602836861,782.449769574226,745.37671513862,767.321367385157
"1421","Germany 1. Bundesliga",8406,"AUG","FC Augsburg",764.716427234339,813.393833311567,779.400029136116,676.774836828423,702.229253344279
"1422","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",791.096089264626,831.397796504879,748.376406093392,694.306496403166,704.799956779512
"1423","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",834.041498283046,875.959418253615,809.145103259821,750.608448110466,697.672659916478
"1424","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",833.938318606768,887.116505769423,811.850657064988,685.148807235649,758.658866513815
"1425","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",840.322202527966,873.862325571026,777.495359747062,750.024729861331,774.414370159366
"1426","Germany 1. Bundesliga",8697,"WBR","SV Werder Bremen",813.539757321176,858.690240555599,777.833350952777,779.982210958727,682.506048340111
"1427","Germany 1. Bundesliga",9788,"GLA","Borussia Mönchengladbach",815.668161817145,866.007201248961,749.315112966743,747.27168222731,708.117732547957
"1428","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",798.675130359836,831.347702679989,753.68413720372,662.793170990932,753.117336414376
"1429","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",749.653530950806,815.146390653061,736.975124156704,717.557943802005,625.368357116745
"1430","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",789.313359771848,850.678321515462,723.646269077628,754.530580260398,619.167027530729
"1431","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",810.769052287582,854.978011204482,736.578762838469,692.150093370682,705.062577030812
"1432","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",910.215034764087,944.585260630174,809.180723816413,776.414666626477,708.670142974841
"1433","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",751.11648709376,787.835972857489,787.64185685949,680.271987445671,746.916216005749
"1434","Germany 1. Bundesliga",9905,"MAI","1. FSV Mainz 05",792.495597789308,828.664015433491,739.397296716127,687.010842575883,715.192848209138
"1435","Germany 1. Bundesliga",9790,"HAM","Hamburger SV",829.13583367944,877.101731137667,761.788497435991,758.356099712514,690.418407053427
"1436","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",836.605351096899,879.479439898637,795.950406290124,724.476088803107,716.221685890504
"1437","Germany 1. Bundesliga",9904,"HAN","Hannover 96",805.132994107765,849.790149417495,741.973097389093,751.487129945654,682.979445713199
"1438","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",802.375459318978,849.892402893229,782.229160644457,742.305487077094,717.153842230273
"1439","Germany 1. Bundesliga",9789,"DOR","Borussia Dortmund",881.364321718586,925.418598626319,776.947221514869,802.012017655547,702.914980547775
"1440","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",817.834637142213,853.570786245533,752.868050967513,728.234126984127,710.367150584372
"1441","Germany 1. Bundesliga",9788,"GLA","Borussia Mönchengladbach",812.043445019216,854.440203730351,763.46356479542,726.230361696508,720.534120507823
"1442","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",838.229528535292,870.413607622307,792.183638135341,750.232641949243,781.894150379146
"1443","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",798.798977527162,835.508440492901,730.97135723007,664.26616176827,747.575834438092
"1444","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",781.842467413936,823.80979261541,771.811877473863,728.453878993437,707.215495354921
"1445","Germany 1. Bundesliga",8697,"WBR","SV Werder Bremen",819.89418584555,861.431337296667,785.033454998348,774.590463012513,678.193872489534
"1446","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",894.003887577939,936.312533357447,799.877477063167,760.617696929507,731.295467650166
"1447","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",793.031597758892,848.633095596317,782.438210612095,738.669229898143,688.784626682452
"1448","Germany 1. Bundesliga",8406,"AUG","FC Augsburg",773.716308122207,814.664917089363,772.200216788656,734.333508860569,703.794792751109
"1449","Germany 1. Bundesliga",9790,"HAM","Hamburger SV",827.649722568329,876.342471878407,765.001460398954,752.91165526807,694.872110757131
"1450","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",843.111234534926,894.080658552124,801.350295195674,750.389265701914,714.457139880234
"1451","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",759.523425852169,798.31412107809,776.679960666015,702.457842315059,744.862866781444
"1452","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",744.520317543591,798.954157857866,740.404095870976,706.792455242967,607.266597601508
"1453","Spain LIGA BBVA",8302,"SEV","Sevilla FC",834.497638288576,876.213192503642,798.982289537664,787.032101061193,730.275762008313
"1454","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",789.266613503456,845.768894439754,737.456504544933,746.892709994684,704.815164024142
"1455","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",799.533559135975,838.323154504791,768.662376775315,800.186182725321,683.175736033082
"1456","Spain LIGA BBVA",8634,"BAR","FC Barcelona",920.647353387353,954.652933732934,803.142271062271,832.658516298516,719.681563621564
"1457","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",795.675426668848,826.786218800692,717.216875570823,728.361098331493,651.050800856064
"1458","Spain LIGA BBVA",9864,"MAL","Málaga CF",843.244476670132,877.202798417011,756.12854215014,731.917434841952,706.19987649289
"1459","Spain LIGA BBVA",8633,"REA","Real Madrid CF",919.955786704872,950.685580030286,819.965162172694,816.382857615127,754.25878394749
"1460","Spain LIGA BBVA",8581,"LEV","Levante UD",800.9493672812,822.617870883256,745.496002159189,701.590870118368,749.061769066587
"1461","Spain LIGA BBVA",8560,"SOC","Real Sociedad",809.134257443125,849.899569576114,766.135270846198,752.572751322751,713.899604688049
"1462","Spain LIGA BBVA",8371,"OSA","CA Osasuna",788.084183620032,816.385436066504,758.007863386819,714.042543012593,711.55219049418
"1463","Spain LIGA BBVA",10267,"VAL","Valencia CF",851.89211629526,883.600479822082,797.823545948292,805.912993194129,755.860350666639
"1464","Spain LIGA BBVA",10281,"VAL","Real Valladolid",773.79833656537,800.537862942532,770.485526567524,732.786351533829,673.331285696532
"1465","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",772.543424929318,815.722662500499,758.960007419282,748.097678623954,655.998144532066
"1466","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",837.292477516434,882.951054680347,778.575135578275,747.956435319067,768.684122423251
"1467","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",796.650150574064,833.327075569358,747.881249294184,738.762986071899,748.810684641446
"1468","Spain LIGA BBVA",7878,"GRA","Granada CF",795.28069566709,833.374077075376,754.180387118857,743.508855561773,742.776908982561
"1469","Spain LIGA BBVA",8305,"GET","Getafe CF",812.873331347016,845.870102120102,722.199377863852,689.979210117368,752.519194256036
"1470","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",797.37916761601,838.131158863067,760.361519328625,738.375420084302,697.175229741019
"1471","Spain LIGA BBVA",9864,"MAL","Málaga CF",845.939821096927,872.014392346412,758.689265392672,743.052334602879,733.297817218247
"1472","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",867.241409189939,903.999232521291,801.681199247376,785.66362150921,772.865839770251
"1473","Spain LIGA BBVA",7878,"GRA","Granada CF",799.983327246037,835.874886791976,765.451844608736,762.857438557725,734.660714650578
"1474","Spain LIGA BBVA",8371,"OSA","CA Osasuna",777.751527648553,803.021300072925,776.311061935776,709.215321497724,713.199402016748
"1475","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",813.157611029322,845.074882354488,744.51304397357,723.724966919046,746.298540640646
"1476","Spain LIGA BBVA",8633,"REA","Real Madrid CF",923.595702712837,955.478579934021,786.150844387264,804.438273386566,699.81694451955
"1477","Spain LIGA BBVA",8581,"LEV","Levante UD",803.403125047596,834.782355262587,719.913205957522,736.299127835317,704.219038281868
"1478","Spain LIGA BBVA",8305,"GET","Getafe CF",811.453600696278,848.71497319106,724.238262625162,725.728487956234,721.460573395585
"1479","Spain LIGA BBVA",8394,"ZAR","Real Zaragoza",788.887103637104,822.025613738114,765.132904826655,738.584991859992,704.861861749362
"1480","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",808.289426129426,846.187527472527,770.024346764347,743.41815018315,701.290293040293
"1481","Spain LIGA BBVA",8560,"SOC","Real Sociedad",815.428117092247,852.244306418219,757.022112951461,734.222751322751,699.157499424891
"1482","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",808.493200938642,844.134229582241,706.265045495553,715.54275396676,674.493976570598
"1483","Spain LIGA BBVA",10267,"VAL","Valencia CF",842.929763071142,885.10971361661,781.743298091574,788.423885025609,722.907986690745
"1484","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",789.895266100858,832.66953019246,735.512541938626,721.248892619249,704.126954809037
"1485","Spain LIGA BBVA",8302,"SEV","Sevilla FC",837.542622029851,879.001464594344,822.255226461496,767.708556745321,717.720914729042
"1486","Spain LIGA BBVA",8634,"BAR","FC Barcelona",922.980822409371,952.0527519613,825.035110283981,848.213956646699,698.454356760325
"1487","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",821.674363481346,865.194409943505,786.317591718626,731.128255494505,768.424758388163
"1488","Spain LIGA BBVA",10281,"VAL","Real Valladolid",782.240866969113,809.56308211695,754.461004692459,723.717242482655,713.235533683375
"1489","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",793.415477326774,822.908054386722,722.116902620906,719.505724167137,719.396533220112
"1490","France Ligue 1",9874,"SOC","FC Sochaux-Montbéliard",749.109032909956,821.846774912546,717.045452739972,736.265767839847,626.500227283113
"1491","France Ligue 1",7794,"BAS","SC Bastia",775.815808188533,808.118175549275,729.969825460667,721.576131791658,693.230257759069
"1492","France Ligue 1",8521,"BRE","Stade Brestois 29",727.453410364146,784.400301120448,703.543900560224,705.588641456583,629.04775210084
"1493","France Ligue 1",9837,"REI","Stade de Reims",754.604410866911,805.411507936508,751.023580586081,720.514285714286,684.945054945055
"1494","France Ligue 1",9847,"PSG","Paris Saint-Germain",871.425243519395,914.743311456464,800.46013279711,789.307869595619,779.069155202531
"1495","France Ligue 1",8576,"AJA","AC Ajaccio",764.135185566068,805.299121303533,707.135055875497,733.501579711138,717.739267676768
"1496","France Ligue 1",9748,"LYO","Olympique Lyonnais",832.20070013744,879.02664373748,776.046244363148,765.148478566488,733.194890586682
"1497","France Ligue 1",8639,"LIL","LOSC Lille",831.572643502187,876.27206153549,789.682754006251,775.055731593768,693.657596812283
"1498","France Ligue 1",10242,"TRO","ES Troyes AC",723.587704661217,788.057921621137,725.636471440247,710.745069157684,671.494378005248
"1499","France Ligue 1",9853,"ETI","AS Saint-Étienne",824.662689285289,866.766171308888,791.234104588366,750.806387488009,717.606117910882
"1500","France Ligue 1",8481,"NAN","AS Nancy-Lorraine",761.680146701394,814.910708963675,752.212429907258,655.704624778534,685.807354303348
"1501","France Ligue 1",4087,"ETG","Évian Thonon Gaillard FC",770.051091393003,820.748465406259,762.329957133899,749.812819174993,756.483694580335
"1502","France Ligue 1",9851,"REN","Stade Rennais FC",793.63399819698,847.139856782839,745.961443338046,743.702971602434,666.829807609564
"1503","France Ligue 1",8689,"LOR","FC Lorient",767.939155227895,816.093346040523,749.31744383871,716.195742602621,703.397147008777
"1504","France Ligue 1",9873,"VAL","Valenciennes FC",777.953117449,820.713315508021,750.177387601505,723.73770845712,672.222410378293
"1505","France Ligue 1",10249,"MON","Montpellier Hérault SC",798.959342650103,836.607091097309,705.318801759834,735.063095238095,720.114453933747
"1506","France Ligue 1",9831,"NIC","OGC Nice",778.307558193142,835.177233775632,747.514550031712,727.976812153013,692.8605110882
"1507","France Ligue 1",8592,"MAR","Olympique de Marseille",821.956785301988,864.213830701199,800.069876716653,764.399349451149,773.776298476636
"1508","England Premier League",8456,"MCI","Manchester City",898.282790161185,929.093402426161,824.799633414149,745.139122000059,749.349042922281
"1509","England Premier League",10172,"QPR","Queens Park Rangers",809.605544921029,849.146020717634,782.656944345977,740.808531253693,727.513988735279
"1510","England Premier League",8455,"CHE","Chelsea",888.314188308217,924.069886687762,808.487273499076,801.594241295103,696.847115643072
"1511","England Premier League",8668,"EVE","Everton",847.142157425907,873.917857559108,801.407698135198,716.014382284382,780.789373543124
"1512","England Premier League",8466,"SOU","Southampton",793.705339685393,855.753302260785,803.164717651241,772.287268291148,676.850793511323
"1513","England Premier League",9879,"FUL","Fulham",814.486640595797,851.174567077969,753.718370891619,719.968558812319,684.255081699839
"1514","England Premier League",10261,"NEW","Newcastle United",805.94218202014,855.781359573229,784.400928289741,746.915173188933,736.990076643541
"1515","England Premier League",8659,"WBA","West Bromwich Albion",805.002955292536,845.091616184436,778.008146201624,665.269566758627,729.427506448179
"1516","England Premier League",8586,"TOT","Tottenham Hotspur",864.737936091232,898.980651214922,809.955167640785,793.330778552391,734.366929641446
"1517","England Premier League",10252,"AVL","Aston Villa",800.700928299707,843.268279250942,786.720685395205,726.631850868112,713.226542781843
"1518","England Premier League",9825,"ARS","Arsenal",868.428898520975,908.280834890995,769.636272248744,778.741022899974,694.83781880458
"1519","England Premier League",8650,"LIV","Liverpool",882.426307246915,910.5101077732,801.691148611767,757.146879815188,723.604650440678
"1520","England Premier League",10194,"STK","Stoke City",807.46974367926,842.74348576155,812.928111524079,705.274476115282,784.332353226224
"1521","England Premier League",10260,"MUN","Manchester United",890.217573463327,920.081571725861,740.105796759779,752.133103280123,719.226244624441
"1522","England Premier League",9850,"NOR","Norwich City",778.70197596978,811.19351676698,781.479125759298,720.021022580618,694.488655550125
"1523","England Premier League",8472,"SUN","Sunderland",810.8977582846,847.162041214146,804.071354775828,705.187953216374,756.945874408243
"1524","England Premier League",8528,"WIG","Wigan Athletic",790.25173453997,827.336755727932,771.11627522804,715.954996229261,677.506614504776
"1525","England Premier League",8654,"WHU","West Ham United",797.539204250636,832.102485783464,806.305697451016,663.000973677388,765.722211634983
"1526","England Premier League",9798,"REA","Reading",757.448142674694,800.357248677249,775.771008939975,680.906787082649,709.186750592958
"1527","Italy Serie A",10233,"GEN","Genoa",805.094194096057,852.029280617091,749.838489559651,708.308697597405,730.130878100096
"1528","Italy Serie A",9878,"PES","Pescara",763.525108225108,810.838311688312,754.575974025974,739.443939393939,717.013852813853
"1529","Italy Serie A",8600,"UDI","Udinese",817.3463860091,845.539535327628,771.524846484951,712.769319105942,742.604464495024
"1530","Italy Serie A",9882,"SAM","Sampdoria",804.126895120465,859.574358619713,782.713777803103,772.632576446684,728.6725164885
"1531","Italy Serie A",8543,"LAZ","Lazio",850.80510989819,879.728555682445,759.961602260237,760.664081960734,776.530181163322
"1532","Italy Serie A",9885,"JUV","Juventus",873.855188388719,908.049335799318,819.29634776783,787.345602219852,774.307208387371
"1533","Italy Serie A",9875,"NAP","Napoli",851.955981774706,869.35011976375,784.953289313865,756.025003029981,779.099261958671
"1534","Italy Serie A",8524,"ATA","Atalanta",810.073251694696,848.22886608633,751.912902445488,736.825595464998,754.078047009664
"1535","Italy Serie A",8530,"CAT","Catania",807.017837971921,826.743897734822,719.174048218292,725.303052924971,757.814482156387
"1536","Italy Serie A",8564,"ACM","Milan",848.709867088048,892.565017453699,791.208680540337,747.36333289549,801.786876446638
"1537","Italy Serie A",8636,"INT","Inter",839.139558195073,886.090589122207,779.447747622748,729.751117305897,756.070775439158
"1538","Italy Serie A",8535,"FIO","Fiorentina",848.108098422244,873.708890769876,720.612184961117,736.406800278439,730.793035770896
"1539","Italy Serie A",8686,"ROM","Roma",844.575082927656,886.43264313779,765.319333714922,711.91745892665,787.608002000281
"1540","Italy Serie A",9804,"TOR","Torino",792.571516897054,825.188474542633,752.264884567286,725.131661266655,752.159068041737
"1541","Italy Serie A",9857,"BOL","Bologna",797.429633146893,845.0954695577,740.722512333933,691.590383604763,743.106022848915
"1542","Italy Serie A",8533,"CHI","Chievo Verona",791.868736251233,827.599388219186,731.079661659416,675.094570104581,778.493713670466
"1543","Italy Serie A",8529,"CAG","Cagliari",796.249501814667,847.941417314743,728.09003072261,729.134721729598,777.373307294484
"1544","Italy Serie A",8551,"SIE","Siena",752.022803645817,786.541302469188,726.990089471724,734.272748312104,666.394770206464
"1545","England Premier League",8455,"CHE","Chelsea",846.981446905842,891.322908871296,780.098727444897,781.383003563044,668.941525924792
"1546","England Premier League",8472,"SUN","Sunderland",815.036453728403,850.71184731588,807.620311247695,729.168647278093,769.088480842551
"1547","England Premier League",9879,"FUL","Fulham",839.732018136796,858.632449385566,769.098768090622,707.016781024888,715.867133750736
"1548","England Premier League",10252,"AVL","Aston Villa",785.571386101821,844.781049264745,788.104972925625,692.999913733609,721.433836332749
"1549","England Premier League",10194,"STK","Stoke City",810.701794961311,843.201306274371,807.052855113823,709.896270987077,795.169917328788
"1550","England Premier League",8668,"EVE","Everton",848.768585997336,881.06750041625,803.207102897103,726.445810855811,760.195802114552
"1551","England Premier League",9798,"REA","Reading",748.802041457903,797.842623047451,777.821476569408,714.603206601827,689.896852343059
"1552","England Premier League",10260,"MUN","Manchester United",875.309276354841,902.26608903198,763.880102837667,779.892141776747,738.651472596733
"1553","England Premier League",8466,"SOU","Southampton",802.784628817314,847.622748603916,792.94633077496,743.69516302799,691.076015657598
"1554","England Premier League",8528,"WIG","Wigan Athletic",788.599482390215,825.277178820541,778.32510460963,746.888965201465,697.023585761301
"1555","England Premier League",8650,"LIV","Liverpool",852.927285531206,896.225883124589,790.364399004455,770.92557623244,670.764608782989
"1556","England Premier League",8654,"WHU","West Ham United",804.508103434677,833.085379921981,778.981892086431,668.655862299143,759.816548250459
"1557","England Premier League",9825,"ARS","Arsenal",866.672863428281,900.225576616366,777.599646079755,742.069818150546,722.473712055059
"1558","England Premier League",9850,"NOR","Norwich City",773.939582631955,811.463057491262,773.24408764926,692.546071685408,704.651318717098
"1559","England Premier League",10261,"NEW","Newcastle United",819.202613725685,855.032781869273,810.907192905432,753.0604708989,746.496485741693
