"","league_name","match_api_id","home_team_api_id","away_team_api_id","match_score","win_loss","home_team_overall_ratings","home_team_overall_potentials","home_team_overall_staminas","home_team_overall_agilities","home_team_overall_aggressions","away_team_overall_ratings","away_team_overall_potentials","away_team_overall_staminas","away_team_overall_agilities","away_team_overall_aggressions","total_rating_spread","total_potential_spread","total_stamina_spread","total_agility_spread","total_aggression_spread"
"1470","Spain LIGA BBVA",1260280,8634,9906,3,"win",920.647353387353,954.652933732934,803.142271062271,832.658516298516,719.681563621564,874.901927415674,913.520367786992,815.740542681719,791.840279392389,767.909592515091,45.7454259716791,41.1325659459418,-12.598271619448,40.818236906127,-48.2280288935277
"1471","Spain LIGA BBVA",1260288,9910,8603,-1,"loss",783.602060153743,820.706519871199,735.359551734616,745.339931984628,668.998873627532,807.342997557997,841.356575091575,755.205299145299,717.157435897436,712.548626373626,-23.7409374042547,-20.6500552203762,-19.8457474106834,28.1824960871926,-43.5497527460948
"1472","Spain LIGA BBVA",1260292,8661,8315,-1,"loss",799.159470646313,836.835704317612,750.706216298322,719.318601902484,707.845684286474,837.292477516434,882.951054680347,778.575135578275,747.956435319067,768.684122423251,-38.1330068701212,-46.1153503627347,-27.8689192799538,-28.6378334165834,-60.8384381367774
"1473","Spain LIGA BBVA",1260298,10267,8370,-1,"loss",854.179082840848,893.898588163294,792.629760806231,815.972699452111,725.077621901151,794.426096119746,830.565384409641,723.357810014166,721.821698193111,708.943374320188,59.7529867211016,63.3332037536534,69.2719507920656,94.1510012589999,16.1342475809633
"1474","Spain LIGA BBVA",1260305,8305,8371,0,"draw",809.902599874389,849.123293160357,739.303775185683,736.44603837226,733.933005630325,783.572262177182,812.265227198431,762.089980385747,678.926194834913,712.730807453416,26.3303376972069,36.8580659619259,-22.7862052000639,57.5198435373469,21.202198176909
"1475","Spain LIGA BBVA",1260309,7878,8560,0,"draw",792.578846077873,823.808940547257,770.342018203257,734.89384328684,716.730913320904,821.312982582719,863.160133287765,756.190526822106,771.74822029822,681.294979241032,-28.7341365048462,-39.3511927405079,14.1514913811516,-36.8543770113799,35.4359340798721
"1476","Spain LIGA BBVA",1260311,8302,9864,-2,"loss",849.347858463229,886.417317578058,798.997576018183,734.321513734569,766.337698669179,844.195847017048,865.867412345251,787.319142177764,741.759726046046,789.448034622171,5.1520114461805,20.5499052328066,11.6784338404191,-7.43821231147763,-23.1103359529919
"1477","Spain LIGA BBVA",1260297,10267,8305,2,"win",856.549453211218,888.839328904035,785.762805539276,801.494296373708,744.397102420632,809.450593421475,845.952442182337,742.486380885757,739.012074871555,744.205137108446,47.0988597897428,42.8868867216976,43.276424653519,62.4822215021536,0.191965312186085
"1478","Spain LIGA BBVA",1260299,8371,7878,-1,"loss",781.901932506852,812.177315110519,766.595474891242,689.882238790957,725.225312947922,788.88483459305,818.719522991884,762.986809015398,737.928297757718,721.026237356999,-6.98290208619721,-6.54220788136479,3.60866587584314,-48.0460589667607,4.19907559092246
"1479","Spain LIGA BBVA",1260302,8560,8302,1,"win",822.104649249386,868.868466621098,757.107193488773,778.69822029822,681.053312574365,847.5692147141,878.332082892006,793.839560015724,750.920830664923,733.7406694498,-25.4645654647136,-9.46361627090801,-36.7323665269512,27.7773896332975,-52.6873568754347
"1480","Spain LIGA BBVA",1260304,9864,8633,1,"win",841.332577965564,868.848684389166,774.136013066431,780.277110993923,722.593425039872,905.930775564052,934.872873129343,807.212496333631,799.344294462593,777.173349773821,-64.5981975984884,-66.0241887401772,-33.0764832672003,-19.0671834686697,-54.5799247339482
"1481","Spain LIGA BBVA",1260307,8558,9783,2,"win",813.373065048986,850.242007860561,753.30021189337,752.912551264525,752.969244322929,791.924930441023,823.589799495419,732.273929485959,718.29124937232,712.543978259731,21.4481346079627,26.6522083651413,21.0262824074107,34.6213018922049,40.425266063198
"1482","Spain LIGA BBVA",1260310,10281,8634,-2,"loss",782.761535474573,813.780653349277,735.304594942788,744.721527953556,668.382060004544,915.790455239205,954.496822621823,825.796715506715,853.446525557776,738.546748806749,-133.028919764632,-140.716169272546,-90.4921205639272,-108.72499760422,-70.1646888022044
"1483","Spain LIGA BBVA",1260312,9906,9910,1,"win",867.241409189939,903.999232521291,801.681199247376,785.66362150921,772.865839770251,781.965719301612,821.635216613053,757.644639453914,758.217375593651,679.895114229035,85.2756898883262,82.364015908238,44.0365597934618,27.4462459155587,92.9707255412161
"1484","Spain LIGA BBVA",1260313,8603,8661,-1,"loss",808.178711843712,840.628003663004,763.391013431013,689.607435897436,749.934340659341,786.688882411019,827.889774430506,748.044303048173,715.859005942888,701.117520293604,21.4898294326931,12.7382292324979,15.3467103828403,-26.2515700454516,48.8168203657369
"1485","Spain LIGA BBVA",1260314,8315,8394,-2,"loss",834.307862131819,881.546439295731,778.065904809045,749.09335839599,757.767199346328,794.159830909831,830.055916768417,777.115588809339,738.134775409775,738.082640970141,40.1480312219877,51.4905225273149,0.950315999705708,10.9585829862145,19.6845583761872
"1486","Spain LIGA BBVA",1260315,8370,8581,3,"win",802.966059664973,835.648666478449,755.160794748729,758.727758799172,754.874321005082,813.387683712583,839.531070803139,735.627068537463,698.725747044274,756.539106641263,-10.4216240476104,-3.88240432468979,19.5337262112663,60.0020117548979,-1.66478563618057
"1487","Spain LIGA BBVA",1260316,8370,8305,2,"win",802.966059664973,835.648666478449,755.160794748729,758.727758799172,754.874321005082,816.808362845034,853.567521547417,741.33166075209,722.868716475565,727.374602438437,-13.8423031800612,-17.9188550689674,13.8291339966399,35.8590423236072,27.4997185666448
"1488","Spain LIGA BBVA",1260317,7878,10267,-1,"loss",792.578846077873,823.808940547257,770.342018203257,734.89384328684,716.730913320904,859.005680317445,895.543907658614,772.088246764717,791.814376293788,765.769929593459,-66.4268342395718,-71.7349671113567,-1.74622856145993,-56.9205330069478,-49.0390162725549
"1489","Spain LIGA BBVA",1260318,8302,8371,1,"win",852.787779747377,885.412790130406,796.815989353574,740.00153122698,770.046347123158,783.598680495706,807.46635501798,761.653719278433,706.460576242979,723.047553864899,69.1890992516718,77.9464351124265,35.1622700751411,33.540954984001,46.9987932582591
"1490","Spain LIGA BBVA",1260319,8633,8560,1,"win",889.18736726956,921.716271217324,773.390112319297,750.933913306082,742.112241119833,816.85865357839,861.623120300752,749.082734614313,791.478306878307,679.047793093846,72.3287136911699,60.0931509165716,24.3073777049835,-40.5443935722251,63.064448025987
"1491","Spain LIGA BBVA",1260320,9783,9864,1,"win",798.271440738506,828.893085790868,741.160587253567,731.102903961692,712.716492879614,842.776743703208,867.321603378389,772.619337109538,744.800661718561,751.338872828798,-44.5053029647019,-38.4285175875215,-31.4587498559712,-13.6977577568689,-38.6223799491848
"1492","Spain LIGA BBVA",1260321,8634,8558,4,"win",931.210213943762,961.891720215269,814.238046791918,817.613295271037,713.674224485192,817.064493620415,853.002007860561,742.618307131465,728.579217931192,748.754006227691,114.145720323348,108.889712354708,71.6197396604528,89.0340773398453,-35.0797817424983
"1493","Spain LIGA BBVA",1260322,9910,10281,2,"win",780.57231186999,819.807206370055,742.988842352465,741.754119627649,706.291779806021,775.610692887209,807.187240337168,754.431359900858,736.592386016588,660.700778033697,4.96161898278126,12.6199660328866,-11.4425175483931,5.16173361106155,45.5910017723243
"1494","Spain LIGA BBVA",1260323,8661,9906,0,"draw",797.37916761601,838.131158863067,760.361519328625,738.375420084302,697.175229741019,862.999860839579,897.092456826328,802.775052270012,749.244229933746,773.642900782014,-65.6206932235689,-58.9612979632611,-42.4135329413873,-10.8688098494442,-76.4676710409946
"1495","Spain LIGA BBVA",1260324,8394,8603,-1,"loss",788.887103637104,822.025613738114,765.132904826655,738.584991859992,704.861861749362,808.457283272283,842.963717948718,764.105299145299,720.371721611722,713.267673992674,-19.5701796351794,-20.9381042106044,1.02760568135579,18.2132702482704,-8.40581224331208
"1496","Spain LIGA BBVA",1260325,8581,8315,2,"win",800.981380010947,838.747190198119,740.295057220785,699.312068025969,745.712754820278,838.428454527928,880.761514450462,781.14151488862,763.5047686524,764.290329319803,-37.4470745169815,-42.0143242523428,-40.8464576678356,-64.1927006264314,-18.577574499525
"1497","Spain LIGA BBVA",1260328,8305,7878,0,"draw",815.302045214051,851.580143300241,721.47650133409,742.346136047203,709.728272554663,789.913056604189,830.356308968309,786.544649782205,725.399106444735,722.999334373536,25.3889886098622,21.2238343319316,-65.0681484481145,16.9470296024682,-13.2710618188725
"1498","Spain LIGA BBVA",1260329,10267,8302,2,"win",859.005680317445,895.543907658614,772.088246764717,791.814376293788,765.769929593459,852.787779747377,885.412790130406,796.815989353574,740.00153122698,770.046347123158,6.21790057006763,10.1311175282074,-24.7277425888572,51.812845066808,-4.27641752969942
"1499","Spain LIGA BBVA",1260331,8371,8633,0,"draw",778.666667771588,804.391600824805,773.437582783349,702.776394635113,724.694343916953,893.476299990592,931.518282559344,803.918801328738,765.953858553223,720.731615833249,-114.809632219005,-127.12668173454,-30.4812185453885,-63.1774639181102,3.96272808370327
"1500","Spain LIGA BBVA",1260332,8560,9783,0,"draw",815.729524018654,858.442358366271,754.660099964448,748.396777296777,671.14472886212,795.354147505423,825.757747445003,745.553444396424,733.710046818835,703.393184608937,20.375376513231,32.684610921268,9.10665556802417,14.6867304779424,-32.2484557468168
"1501","Spain LIGA BBVA",1260333,9864,8634,-2,"loss",849.882804309269,873.905778462565,783.107552597753,733.096958014857,786.313620303546,929.201325054873,960.953942437491,835.529157903029,833.635517493259,715.93200226297,-79.3185207456049,-87.0481639749264,-52.4216053052756,-100.538559478402,70.3816180405761
"1502","Spain LIGA BBVA",1260335,8558,9910,1,"win",813.157611029322,845.074882354488,744.51304397357,723.724966919046,746.298540640646,785.443846437634,827.691049376781,749.311704844663,765.738656067563,681.515620039015,27.7137645916872,17.3838329777066,-4.79866087109303,-42.0136891485173,64.7829206016312
"1503","Spain LIGA BBVA",1260336,10281,8661,2,"win",780.409195151228,811.175362942532,757.810821180319,736.182226954704,697.16491364266,799.425942452427,838.566228411308,767.193936023893,706.78306014955,728.723957334824,-19.0167473011984,-27.3908654687756,-9.38311484357405,29.3991668051541,-31.5590436921632
"1504","Spain LIGA BBVA",1260338,9906,8394,2,"win",877.85252030105,914.846454743514,812.695088136265,798.358065953654,772.935284214696,784.772300139947,816.703102915603,789.117795752722,707.130191758133,764.63806920204,93.0802201611026,98.1433518279108,23.5772923835423,91.2278741955209,8.29721501265624
"1505","Spain LIGA BBVA",1260339,8603,8581,2,"win",794.412067669173,839.731332497911,733.400392648287,719.948011695906,695.858249791145,797.039650687638,832.281024784585,730.580771506499,718.208684567322,739.434559331556,-2.62758301846543,7.45030771332642,2.81962114178839,1.73932712858414,-43.5763095404114
"1506","Spain LIGA BBVA",1260340,8315,8370,-1,"loss",839.741030148013,877.304409943505,782.84092505196,757.284922161172,769.03142505483,799.775150574064,834.889575569358,750.256249294184,753.450486071899,745.310684641446,39.9658795739492,42.4148343741465,32.5846757577756,3.83443608927325,23.7207404133845
"1507","Spain LIGA BBVA",1259967,8603,8370,-1,"loss",794.588055941504,828.167569435673,744.47418073625,736.343029767168,710.897285377458,787.441786958347,824.439555128749,755.479179114761,765.971618633032,715.211325113851,7.14626898315703,3.72801430692334,-11.0049983785112,-29.6285888658639,-4.31403973639306
"1508","Spain LIGA BBVA",1259972,9906,8315,4,"win",872.605631119378,910.242590009214,814.490542681719,802.488427540537,763.946629552128,824.80863460877,862.020102348925,786.506607340685,744.899842403973,748.808659903315,47.7969965106083,48.2224876602886,27.9839353410339,57.5885851365647,15.1379696488133
"1509","Spain LIGA BBVA",1259973,10281,8581,2,"win",788.550660557167,817.441891954456,766.638773320771,732.847174044652,692.588151345503,802.605220455803,827.407851041986,753.1258632703,681.540274880273,758.009288907857,-14.0545598986354,-9.96595908753068,13.5129100504706,51.3068991643784,-65.4211375623534
"1510","Spain LIGA BBVA",1259977,9864,8661,0,"draw",827.866388428232,861.133368944862,734.430551221852,766.866703859354,702.518626155897,782.732955494798,821.680318219792,770.404847345637,728.312803789777,734.539543935597,45.1334329334339,39.4530507250706,-35.9742961237845,38.5539000695761,-32.0209177796992
"1511","Spain LIGA BBVA",1259978,8560,9910,1,"win",815.428117092247,852.244306418219,757.022112951461,734.222751322751,699.157499424891,787.103814539708,826.066168994006,745.86130612058,752.769756546032,671.876066609988,28.3243025525397,26.1781374242137,11.1608068308803,-18.5470052232807,27.2814328149028
"1512","Spain LIGA BBVA",1259985,8305,8633,1,"win",809.911743946691,847.596764718039,756.121607012725,740.353467931006,738.972027427242,917.955857909305,947.087522971275,812.73468761007,824.608031415858,744.137485986943,-108.044113962614,-99.4907582532361,-56.6130805973442,-84.2545634848526,-5.16545855970105
"1513","Spain LIGA BBVA",1259986,7878,8302,0,"draw",792.055560386154,823.805775017778,763.787987547012,745.472160587131,730.489364056955,857.478255937854,885.037790130406,785.940989353574,757.727721703171,763.998728075539,-65.4226955516997,-61.2320151126287,-22.1530018065628,-12.25556111604,-33.5093640185846
"1514","Spain LIGA BBVA",1259968,8603,8315,0,"draw",808.075537240537,835.151813186813,739.049743589744,686.936800976801,738.664499389499,839.361787861262,879.989847783795,783.089848221954,740.861435319067,778.67199598647,-31.2862506207246,-44.8380345969819,-44.0401046322099,-53.924634342266,-40.0074965969702
"1515","Spain LIGA BBVA",1259969,9906,8581,2,"win",858.296472792441,905.213332247203,796.477261865972,796.723017812534,748.860535462148,810.478265503165,843.405017277085,755.383036593431,719.906768725296,749.280119082275,47.8182072892756,61.8083149701179,41.0942252725403,76.8162490872384,-0.419583620126673
"1516","Spain LIGA BBVA",1259971,8558,8661,1,"win",814.797695201442,852.679873473209,738.023445471386,731.322300935144,722.76191136603,793.348171152519,837.279854052952,779.525354476441,748.964052402911,714.251819436602,21.4495240489233,15.4000194202569,-41.5019090050554,-17.641751467767,8.51009192942843
"1517","Spain LIGA BBVA",1259974,9864,9910,0,"draw",845.939821096927,872.014392346412,758.689265392672,743.052334602879,733.297817218247,782.596227390015,826.348192233924,766.987895320854,771.338656067563,677.468000991396,63.343593706912,45.6662001124882,-8.29862992818232,-28.2863214646841,55.8298162268509
"1518","Spain LIGA BBVA",1259976,8560,8634,1,"win",828.487819184027,866.726309758353,772.825330743674,765.079919644626,698.444489044954,931.210213943762,961.891720215269,814.238046791918,817.613295271037,713.674224485192,-102.722394759736,-95.1654104569155,-41.4127160482434,-52.5333756264115,-15.2297354402386
"1519","Spain LIGA BBVA",1259979,8371,9783,1,"win",783.202382057302,807.891600824805,747.009011354778,693.16925177797,722.622915345524,799.725220673293,835.549884979475,760.070477782565,744.534831187784,703.959528562466,-16.5228386159908,-27.6582841546702,-13.0614664277866,-51.3655794098138,18.6633867830579
"1520","Spain LIGA BBVA",1259981,10267,8633,-5,"loss",858.156161317926,895.40208466679,772.892720069191,800.218176197588,756.541935365465,908.417378089064,943.89931538334,794.759534209326,771.703615202912,721.531423416724,-50.2612167711383,-48.4972307165494,-21.8668141401357,28.5145609946757,35.0105119487408
"1521","Spain LIGA BBVA",1259982,8305,8302,0,"draw",813.085203108788,857.155982899239,717.205423639855,733.953454342943,676.915440474463,846.269779197203,882.822197245031,787.396927835382,749.783188410377,766.366507542449,-33.1845760884149,-25.6662143457922,-70.1915041955277,-15.8297340674339,-89.4510670679865
"1522","Spain LIGA BBVA",1259983,7878,8370,2,"win",795.596127918839,836.178627001154,764.293471136289,745.141697187326,682.137617143397,791.819089968003,826.565419725202,763.067915960851,729.530074816488,752.342243083004,3.77703795083619,9.61320727595159,1.22555517543856,15.6116223708379,-70.2046259396067
"1523","Spain LIGA BBVA",1259987,8370,8603,3,"win",795.025150574064,825.556242236025,740.214582627517,732.325486071899,777.727351308112,807.291311050061,837.486634615385,751.771965811966,687.974499389499,727.906562881563,-12.2661604759973,-11.9303923793598,-11.5573831844483,44.3509866823996,49.8207884265493
"1524","Spain LIGA BBVA",1259988,8315,9906,3,"win",837.292477516434,882.951054680347,778.575135578275,747.956435319067,768.684122423251,870.225067892347,898.967245989305,790.595656318083,754.300147020735,809.924843266755,-32.9325903759133,-16.0161913089581,-12.0205207398075,-6.34371170166821,-41.2407208435038
"1525","Spain LIGA BBVA",1259989,8581,10281,1,"win",813.629567993177,842.440799425771,737.766136637822,696.609003572692,763.840130706803,775.787390144641,799.251076600854,744.806810054569,722.582014687101,688.682048761969,37.8421778485366,43.1897228249164,-7.04067341674715,-25.9730111144091,75.1580819448334
"1526","Spain LIGA BBVA",1259990,8394,8558,0,"draw",793.539616157263,829.348575498575,787.382541423718,724.978496231437,734.528310904782,811.753304809226,848.141868000421,760.16376167692,724.54075639273,759.33442580811,-18.2136886519626,-18.7932925018451,27.2187797467984,0.43773983870733,-24.8061149033284
"1527","Spain LIGA BBVA",1259993,8661,9864,-1,"loss",797.123756360598,835.793097801321,756.659537100327,753.000619446343,722.264543935597,845.557084169272,869.865210723773,743.893319698586,703.91283387876,747.718848462327,-48.4333278086735,-34.0721129224517,12.7662174017405,49.0877855675836,-25.4543045267302
"1528","Spain LIGA BBVA",1259996,9910,8560,0,"draw",783.075425385003,823.664733587307,740.943283792032,766.975498172826,662.305093723225,817.437674883882,856.048459830503,757.769414437758,769.911809976516,680.734532334997,-34.3622494988795,-32.3837262431958,-16.8261306457262,-2.93631180368959,-18.4294386117715
"1529","Spain LIGA BBVA",1259999,8634,8371,4,"win",919.365190688941,949.363092463092,805.359017094017,830.252742488993,752.727833462833,782.09762015254,809.217103470307,776.531233577,668.51142109014,731.632756615365,137.267570536401,140.145988992785,28.8277835170169,161.741321398853,21.095076847468
"1530","Spain LIGA BBVA",1260003,9783,10267,-1,"loss",799.725220673293,835.549884979475,760.070477782565,744.534831187784,703.959528562466,851.631978043743,887.114467504173,788.249872676343,807.232758962171,774.09302054155,-51.90675737045,-51.5645825246985,-28.1793948937786,-62.6979277743866,-70.1334919790838
"1531","Spain LIGA BBVA",1260005,8633,8305,4,"win",899.52987274251,935.212586633103,781.832129996115,822.346524540381,752.345341856563,813.666795805262,849.052303638391,719.190824838777,716.698823643938,687.037917513455,85.8630769372479,86.1602829947128,62.6413051573383,105.647700896443,65.307424343108
"1532","Spain LIGA BBVA",1260007,8302,7878,3,"win",835.603335302933,872.590567908184,791.478211575797,731.50153122698,742.879680456492,796.337386660098,832.605200427727,772.9822823251,729.389948935578,695.01523952102,39.2659486428347,39.9853674804567,18.4959292506963,2.11158229140256,47.8644409354719
"1533","Spain LIGA BBVA",1260012,9906,8603,1,"win",859.606228490943,899.434794310289,799.982030136916,793.043684410311,748.180649862761,810.33773962149,846.60092032967,772.60768009768,716.935213675214,722.231562881563,49.2684888694536,52.833873980619,27.3743500392361,76.1084707350968,25.9490869811985
"1534","Spain LIGA BBVA",1260014,10281,8315,0,"draw",774.84873636547,801.389595409632,741.952012074771,727.953074422385,649.424962816306,838.280572754529,881.439149918442,783.414421292561,739.093340080972,773.184122423251,-63.4318363890596,-80.0495545088104,-41.4624092177905,-11.1402656585871,-123.759159606945
"1535","Spain LIGA BBVA",1260015,8558,8581,1,"win",813.453428738183,859.81691898554,712.252956446892,729.851413571808,734.101855429087,806.31056346829,838.404600330748,741.209575551849,704.556967373597,759.962302652504,7.14286526989235,21.4123186547923,-28.9566191049563,25.2944461982117,-25.8604472234177
"1536","Spain LIGA BBVA",1260019,8560,8661,3,"win",823.598083919291,871.937348719392,764.770177563521,788.286413151119,671.542774093238,803.511636159734,839.19724222034,769.574657025744,730.337684557793,748.386710008993,20.0864477595574,32.740106499052,-4.80447946222273,57.9487285933258,-76.8439359157542
"1537","Spain LIGA BBVA",1260023,8371,9910,1,"win",777.751527648553,803.021300072925,776.311061935776,709.215321497724,713.199402016748,779.416809477645,820.371719926673,730.228395781492,720.02301914918,701.249196073964,-1.66528182909258,-17.3504198537487,46.0826661542843,-10.807697651456,11.9502059427837
"1538","Spain LIGA BBVA",1260024,10267,8634,0,"draw",841.819742264063,883.064672066326,774.493996270917,782.459292561145,759.047669854981,929.201325054873,960.953942437491,835.529157903029,833.635517493259,715.93200226297,-87.3815827908107,-77.8892703711651,-61.0351616321121,-51.1762249321148,43.1156675920109
"1539","Spain LIGA BBVA",1260025,8305,9783,2,"win",807.081211389678,843.187195413282,722.303119211071,739.740685115799,717.058610154148,789.344989996266,814.698956236212,740.951612894592,720.936237295025,706.446115011867,17.7362213934123,28.4882391770702,-18.6484936835211,18.804447820774,10.6124951422806
"1540","Spain LIGA BBVA",1260026,7878,8633,1,"win",795.255748491131,827.013042063885,772.927841551341,715.78312377943,751.316894108561,907.047827410541,944.119997686322,826.789143618028,790.229832053408,762.031858748229,-111.792078919409,-117.106955622438,-53.8613020666861,-74.4467082739772,-10.7149646396679
"1541","Spain LIGA BBVA",1260027,8302,8370,1,"win",847.389885010535,879.233842761985,798.624410406206,752.00153122698,761.783189228422,793.456523123083,824.455752039946,723.72928850987,730.700486071899,762.445488563014,53.9333618874521,54.7780907220389,74.8951218963358,21.3010451550811,-0.662299334592717
"1542","Spain LIGA BBVA",1260032,8370,9906,1,"win",796.650150574064,833.327075569358,747.881249294184,738.762986071899,748.810684641446,863.25465515959,899.848861452298,795.349968094928,765.337554483592,756.583539048739,-66.6045045855266,-66.5217858829395,-47.4687188007438,-26.5745684116933,-7.77285440729315
"1543","Spain LIGA BBVA",1260034,8603,10281,0,"draw",799.960378510378,840.626892551893,744.114346764347,698.039102564103,724.637118437118,779.194026220542,807.740018114946,752.010526567524,723.254886016588,664.418139144808,20.7663522898363,32.8868744369469,-7.89617980317746,-25.2157834524851,60.2189792923103
"1544","Spain LIGA BBVA",1260035,8315,8558,-4,"loss",838.697239421196,884.230816585109,786.997754625894,744.301673414305,760.225789089918,814.954603510525,849.23277709133,744.38021189337,735.374089726063,736.656936630621,23.7426359106713,34.9980394937789,42.6175427325245,8.92758368824161,23.5688524592971
"1545","Spain LIGA BBVA",1260037,8581,9864,-1,"loss",808.21125751109,835.097669542238,734.67132608202,712.259010944061,729.935678399564,846.614951771683,871.606317197895,763.683765568768,749.475666497538,748.78062903689,-38.4036942605936,-36.5086476556563,-29.0124394867481,-37.2166555534765,-18.8449506373264
"1546","Spain LIGA BBVA",1260039,8394,8560,-1,"loss",788.143767561415,825.563288563289,760.154092095269,729.870193423135,722.298518474989,824.188586447454,863.219915896461,771.909729720657,746.609331409331,703.546790835235,-36.044818886039,-37.656627333172,-11.755637625388,-16.7391379861967,18.7517276397543
"1547","Spain LIGA BBVA",1260041,8661,8371,0,"draw",802.436239334337,840.348035871134,791.559445385532,743.194166039275,732.780228527511,782.709255490886,804.108832793615,785.505989216098,709.762705551292,733.029899472508,19.7269838434514,36.2392030775185,6.05345616943441,33.4314604879822,-0.249670944996979
"1548","Spain LIGA BBVA",1260043,9910,10267,-1,"loss",783.963976307764,826.910063695795,746.627705510664,776.490121269028,651.806762230157,843.703182135738,880.645555225981,760.189762738039,757.182305363441,750.487445140792,-59.7392058279736,-53.7354915301858,-13.5620572273747,19.3078159055872,-98.680682910635
"1549","Spain LIGA BBVA",1260045,8634,8305,5,"win",913.334815508565,949.050509490509,799.107271062271,840.91862993488,736.70716968217,803.678693236588,838.105915137494,733.412582592846,719.098390644443,734.784877403298,109.656122271977,110.944594353015,65.6946884694253,121.820239290437,1.92229227887128
"1550","Spain LIGA BBVA",1260046,9783,7878,-3,"loss",802.660977288912,833.227796732101,736.260635031875,747.081618725189,706.076382989504,795.255748491131,827.013042063885,772.927841551341,715.78312377943,751.316894108561,7.40522879778075,6.21475466821607,-36.6672065194662,31.298494945759,-45.2405111190575
"1551","Spain LIGA BBVA",1260048,8633,8302,3,"win",908.890706391205,939.315990065419,805.426052237771,801.392244629212,732.742898604747,843.67500094723,875.403316446196,787.407833299103,713.837659309424,766.372125555253,65.2157054439751,63.912673619223,18.0182189386682,87.554585319788,-33.6292269505054
"1552","Spain LIGA BBVA",1260051,10281,9906,-3,"loss",773.79833656537,800.537862942532,770.485526567524,732.786351533829,673.331285696532,877.85252030105,914.846454743514,812.695088136265,798.358065953654,772.935284214696,-104.05418373568,-114.308591800982,-42.2095615687404,-65.5717144198251,-99.6039985181636
"1553","Spain LIGA BBVA",1260053,8558,8603,1,"win",811.184299174936,849.047985304842,717.432072537773,736.955851617423,749.059450121975,799.960378510378,840.626892551893,744.114346764347,698.039102564103,724.637118437118,11.2239206645571,8.42109275294933,-26.6822742265736,38.9167490533202,24.4223316848569
"1554","Spain LIGA BBVA",1260055,9864,8315,1,"win",829.908865778044,868.298813420087,739.954588794432,754.821751051094,695.788633775804,824.243651215299,869.262145920441,796.254568718848,737.698702399812,733.929387290817,5.66521456274495,-0.963332500353772,-56.2999799244157,17.1230486512814,-38.1407535150137
"1555","Spain LIGA BBVA",1260058,8560,8581,0,"draw",828.487819184027,866.726309758353,772.825330743674,765.079919644626,698.444489044954,806.458477383886,831.04262263619,748.133127908117,728.486721911366,734.092191829302,22.0293418001407,35.6836871221635,24.6922028355579,36.59319773326,-35.647702784348
"1556","Spain LIGA BBVA",1260060,8371,8394,1,"win",779.900878297903,803.878442930068,777.395477520192,711.273763056166,719.283817601163,775.56432293197,812.890959040959,775.802612093789,686.909241412183,719.553896430367,4.33655536593346,-9.0125161108914,1.59286542640291,24.3645216439832,-0.27007882920384
"1557","Spain LIGA BBVA",1260062,10267,8661,2,"win",851.268500830265,892.194918966147,796.212287940933,810.951128671845,726.075570329534,806.43768233578,841.229158016962,751.471673408054,702.365674541666,739.136656957469,44.8308184944852,50.9657609491849,44.7406145328781,108.585454130179,-13.0610866279345
"1558","Spain LIGA BBVA",1260064,8305,9910,2,"win",811.453600696278,848.71497319106,724.238262625162,725.728487956234,721.460573395585,785.802109742956,826.911540650214,764.931334234881,795.139561044939,679.053973842074,25.6514909533216,21.8034325408466,-40.693071609719,-69.4110730887048,42.4065995535103
"1559","Spain LIGA BBVA",1260065,7878,8634,-1,"loss",795.255748491131,827.013042063885,772.927841551341,715.78312377943,751.316894108561,913.884677026976,952.271179089728,828.517960211831,830.786321365313,736.187076818044,-118.628928535844,-125.258137025843,-55.5901186604898,-115.003197585883,15.1298172905167
"1560","Spain LIGA BBVA",1260066,8302,9783,2,"win",844.634103511333,884.909680082559,801.525327471597,764.489768866534,748.610342338469,798.586255553321,826.644225392008,764.595487538467,748.534527893316,719.172760685881,46.0478479580117,58.2654546905519,36.9298399331299,15.9552409732177,29.4375816525881
"1561","Spain LIGA BBVA",1260067,8633,8370,2,"win",900.124110186589,940.02953654446,794.462878272918,767.474485258985,735.215685625188,798.366059664973,830.525939205722,753.756249294184,744.586849708263,741.583411914173,101.758050521617,109.503597338738,40.7066289787344,22.8876355507221,-6.36772628898541
"1562","Spain LIGA BBVA",1260072,8370,10281,-1,"loss",795.968427884988,829.021228230422,735.592383747966,733.87905750047,730.153821896348,775.765886123924,808.993701689825,745.510969401663,723.151766048794,682.196450336435,20.2025417610641,20.0275265405976,-9.91858565369705,10.7272914516767,47.9573715599131
"1563","Spain LIGA BBVA",1260075,9906,8558,1,"win",877.85252030105,914.846454743514,812.695088136265,798.358065953654,772.935284214696,814.954603510525,849.23277709133,744.38021189337,735.374089726063,736.656936630621,62.8979167905252,65.6136776521838,68.3148762428948,62.9839762275907,36.2783475840752
"1564","Spain LIGA BBVA",1260077,8603,9864,3,"win",806.534188034188,839.214194139194,754.978632478633,714.634340659341,722.461721611722,829.478516517752,859.024084220816,749.481657005825,718.466294495607,739.107524366472,-22.9443284835645,-19.8098900816218,5.49697547280755,-3.83195383626605,-16.6458027547501
"1565","Spain LIGA BBVA",1260079,8315,8560,-2,"loss",824.947674203804,872.931686150326,787.888189408503,737.990369066479,721.843180394266,821.935645270983,857.761092367049,772.219533642225,742.046586311292,699.787967305823,3.01202893282141,15.1705937832775,15.668655766278,-4.0562172448133,22.0552130884427
